사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,자치구,총승차인원,총하차인원,총유동인구
201608,4호선,동대문역사문화공원,179,2,9637,2011,6814,14512,9548,37498,13506,84252,16533,49128,19728,42401,22937,37926,26977,36212,31848,39615,38659,38622,46732,34980,53752,34096,66836,35681,102272,40245,73129,47481,60010,29515,57994,23948,51217,19401,31134,13344,4918,4055,1,37,0,0,0,0,20160908,중구,744361,664962,1409323
201608,4호선,동작,10,0,670,415,2074,2532,5327,4745,6414,7648,4382,4290,4325,3121,3701,2553,3382,2763,3227,3569,3181,3331,3554,3490,4008,4261,4843,4902,7215,6728,4484,6436,3335,4667,3324,3843,3060,3094,1318,2126,206,922,1,113,0,0,0,0,20160908,동작구,72041,75549,147590
201608,4호선,명동,14,2,1599,1997,3667,19008,6960,59930,13295,146239,29477,101851,41206,81172,43391,89942,45167,94727,53767,98441,65245,89474,76701,90544,89735,90333,104390,97100,160317,92690,118504,75830,105767,49089,116090,34287,110286,22063,49454,14534,3538,3835,0,143,0,0,0,0,20160908,중구,1238570,1353231,2591801
201608,4호선,미아,28,3,12984,1870,29634,6496,70661,17538,75578,36624,45600,21504,31635,17969,27058,17548,27779,19460,27097,20372,25219,22085,24982,25357,27312,30214,29039,35702,35657,51620,23388,56360,15266,36463,13745,32513,10987,31605,4534,20644,614,5325,3,4,0,0,0,0,20160908,강북구,558800,507276,1066076
201608,4호선,미아사거리,45,1,16027,2903,45437,12155,117916,20439,124419,38904,76302,43468,52315,32315,47172,36867,49210,39189,51029,39873,47178,43834,47855,51448,51336,58793,54559,75269,56409,110094,45829,115743,46428,72181,28444,63508,21865,60522,11328,37347,1960,8637,0,0,0,0,0,0,20160908,강북구,993063,963490,1956553
201608,4호선,사당,76,3,12797,1546,32699,17821,88459,26729,107187,40181,77097,31741,51908,25377,44574,29082,46720,30963,46473,30246,42643,28665,40969,31756,40432,38215,45336,55850,53642,90599,43075,82444,37590,45633,40734,41900,39032,39102,19912,26923,2810,9849,7,1034,0,0,0,0,20160908,동작구,914172,725659,1639831
201608,4호선,삼각지,10,3,609,500,1998,5522,5425,16335,8664,28360,6028,11548,4862,8726,5722,9065,6646,8667,7321,8118,7062,7602,7267,7339,7418,7472,11184,9070,23233,11486,13714,9814,8516,6327,7349,6033,5408,5606,2851,4643,351,1711,0,5,0,0,0,0,20160908,용산구,141638,173952,315590
201608,4호선,상계,63,5,16118,201,46040,8957,108130,16287,89598,22157,52330,18674,37053,16368,31787,16832,32135,19293,31344,22017,26070,22063,25888,26686,27188,32011,28155,44200,28251,63384,20714,71765,15212,51115,13518,43696,14269,43850,5326,33297,775,11031,5,860,0,0,0,0,20160908,노원구,649969,584749,1234718
201608,4호선,서울역,195,11,5379,815,7560,14790,12482,42862,16589,94625,14960,40315,14319,29016,16445,28034,17021,30709,17168,32757,15123,32425,16928,38390,18483,40800,25733,43130,65873,47990,32341,37659,20164,28682,19127,28258,14389,26114,7405,15427,1008,5627,3,578,0,0,0,0,20160908,용산구,358695,659014,1017709
201608,4호선,성신여대입구,15,4,7045,2016,24115,11459,65661,20223,72581,43018,48292,36137,37735,29044,36546,28627,40494,31571,40945,36011,37425,35837,40748,38258,44663,44723,53153,52026,57548,73382,41696,73969,35385,46435,35664,40906,34551,40004,16182,27538,2125,7745,1,0,0,0,0,0,20160908,성북구,772570,718933,1491503
201608,4호선,숙대입구,17,4,3397,816,9101,10082,19840,29675,30886,71052,22822,34881,19535,21756,20080,18644,22275,19387,24086,22397,22933,20805,24420,20899,31080,22571,38159,26489,62690,38030,37125,32462,27210,20939,24985,19598,21064,18916,10211,12884,1546,3107,0,0,0,0,0,0,20160908,용산구,473462,465394,938856
201608,4호선,신용산,10,0,1623,2015,4471,18744,10569,26197,14954,79641,12875,49253,12255,23733,14238,20930,15136,19437,17697,20016,17574,19142,21007,18793,23762,18838,37399,20610,73147,25034,44280,19704,27534,12261,23648,10512,17213,7911,7342,4827,1197,1286,0,0,0,0,0,0,20160908,용산구,397931,418884,816815
201608,4호선,쌍문,98,3,24883,1040,63346,11633,154956,17830,153833,31552,90154,26385,61704,23371,51569,23600,51261,25791,46836,30493,41058,32390,39407,40802,40507,47755,44210,65691,44165,97460,31423,114106,22020,78929,18228,70023,13965,69348,6957,48337,1000,15542,0,0,0,0,0,0,20160908,도봉구,1001580,872081,1873661
201608,4호선,이촌,70,28,1263,995,6054,9255,14076,19070,18453,34416,13179,27808,10683,22697,12197,20262,18342,20571,18938,23438,18945,20643,24204,18409,29782,16881,29899,16750,34704,22228,15973,19570,11355,12004,10724,10275,6655,9807,2555,5792,310,1901,1,2,0,0,0,0,20160908,용산구,298362,332802,631164
201608,4호선,창동,2334,21,18175,3481,48131,13184,113007,24276,99164,42822,62575,38884,48202,33023,45334,31786,46512,35896,44331,41701,39993,44256,41906,48149,44893,57251,50251,69531,53921,102520,35760,108979,28705,74235,29044,64109,23362,61035,11160,44555,2005,15268,0,66,0,0,0,0,20160908,도봉구,888765,955028,1843793
201608,4호선,충무로,57,6,3594,3392,5879,21555,11136,66016,18524,216886,24766,114525,28043,60616,32993,51816,36055,46108,40914,52276,45016,48081,52517,42227,61592,39648,83773,42222,166478,48710,102870,38080,65310,21767,66292,18804,53354,17781,26849,12791,4935,3862,2,169,0,0,0,0,20160908,중구,930949,967338,1898287
201608,4호선,한성대입구,56,4,8232,1242,15857,8529,38531,20398,46504,32909,31712,26676,23724,18384,22215,16894,24717,18948,25716,19830,23359,19529,23630,22275,29558,25820,33487,31041,34955,38903,22453,37474,17624,25824,18032,23269,15478,23745,7573,15992,1102,9856,4,1231,0,1,0,0,20160908,성북구,464519,438774,903293
201608,4호선,혜화,24,1,4988,2589,10230,20343,19518,55045,27359,125645,30314,105787,37644,80669,44016,75395,49674,89636,56652,105881,64000,98591,80020,84274,96330,83756,118350,86722,141652,104865,97410,90939,88357,37606,113959,28145,117819,24661,50470,17359,6670,6273,0,145,0,0,0,0,20160908,종로구,1255456,1324327,2579783
201608,4호선,회현,15,0,2927,939,4389,27698,6574,66254,11108,159820,18009,107278,24902,79033,35594,88850,45897,69448,57976,61950,68011,57654,73988,50582,82355,39545,106068,31381,137893,26681,76747,17241,61054,10732,39000,11096,19290,10256,8431,7072,1110,1923,0,122,0,0,0,0,20160908,중구,881338,925555,1806893
201608,5호선,강동,20,0,10633,1290,24893,19607,67665,22279,79833,35370,42172,22820,30200,17326,27606,15787,27186,16920,26415,18587,23759,18381,23937,21186,26630,24605,37492,31067,43762,46417,26810,48271,17141,32452,14666,29821,10403,29705,4767,19936,696,8689,0,1,0,0,0,0,20160908,강동구,566686,480517,1047203
201608,5호선,개롱,6,0,3313,794,9553,3729,26757,10724,21469,19399,12615,10380,10058,7010,9802,6066,12071,7532,10203,7827,8879,8033,9552,8933,11224,12289,13520,12932,16912,17958,9106,20723,6226,13441,5775,11414,5371,12898,1197,7706,153,3128,0,0,0,0,0,0,20160908,송파구,203762,202916,406678
201608,5호선,개화산,0,0,4332,236,9228,4937,25673,7427,20956,18307,11512,7489,8352,5147,8252,4918,8642,6512,8163,6153,7070,6059,7378,7563,8358,8544,10934,10568,17809,15266,9074,16430,5258,10964,3853,11094,4113,11207,1312,6603,171,2494,0,119,0,0,0,0,20160908,강서구,180440,168037,348477
201608,5호선,거여,0,0,5262,309,11036,2905,29955,6188,26964,15623,15320,8292,11148,6059,10363,5408,10889,6312,10051,7733,8854,7119,8998,9011,9559,13483,11068,13391,12874,18711,7220,20833,4937,13568,4688,11900,3178,12318,1249,7796,156,3073,0,0,0,0,0,0,20160908,송파구,203769,190032,393801
201608,5호선,고덕,1,0,3099,1782,10760,8529,25953,14942,21278,18774,13232,14013,12775,13107,13411,10458,15654,10350,13610,13601,13587,11383,17155,10946,18784,11828,21709,16432,17722,20715,9799,23271,7819,14412,7210,11882,6188,12709,2232,7512,454,2548,0,284,0,0,0,0,20160908,강동구,252432,249478,501910
201608,5호선,공덕,9,1,2145,894,6186,10138,19906,30741,27868,80168,14833,31669,12771,14302,14162,14839,15408,13195,17622,14669,17277,12942,17461,14341,20870,15937,29002,19925,60731,37058,30980,27740,20678,15328,20021,14118,16066,12805,7899,8116,1179,2294,0,1,0,0,0,0,20160908,마포구,373074,391221,764295
201608,5호선,광나루,0,0,5438,2192,15237,9290,43678,17045,52025,35956,27605,19776,20428,15511,18982,13187,19644,15165,19901,15802,18030,15365,19615,16475,22992,19623,25600,23428,34003,36195,20718,34091,15029,21523,13081,19972,12659,20524,4456,12666,582,3135,0,0,0,0,0,0,20160908,광진구,409703,366921,776624
201608,5호선,광화문,2,0,1536,778,4180,28334,11935,110847,17352,296322,16834,110132,19144,59164,28519,63263,34153,55945,46745,62738,53429,54262,63475,48597,74301,45181,101820,48899,238379,62728,121419,42787,84372,17536,90124,12712,61311,9579,22816,5823,2598,1872,1,2,0,0,0,0,20160908,종로구,1094445,1137501,2231946
201608,5호선,군자,32,0,6115,863,12237,6474,37230,8963,47985,24760,21002,16519,13316,11253,12071,11170,13358,12409,13872,14768,12362,15698,12627,17499,14441,19752,18298,26523,24121,42839,17275,40850,12458,23227,12640,20811,11487,20875,5946,14145,941,6634,0,1351,0,0,0,0,20160908,광진구,319814,357383,677197
201608,5호선,굽은다리,5,0,5843,605,13577,3079,42702,7434,39970,13499,21291,12565,15909,9501,14654,9852,16741,12140,15605,12460,13676,12310,14043,14077,15042,19372,16562,19630,17312,30148,10762,36618,8141,20046,8827,18197,7921,18940,2730,11999,300,4173,0,0,0,0,0,0,20160908,강동구,301613,286645,588258
201608,5호선,길동,2,0,4757,504,9554,3502,26998,6199,29620,15438,16420,11186,12418,8768,11418,8010,11703,9436,12520,9058,11244,10038,10181,11639,10815,15419,12459,16430,15905,25015,9893,28906,7388,16335,5904,13673,4725,11695,1805,8095,228,3179,0,0,0,0,0,0,20160908,강동구,225957,232525,458482
201608,5호선,김포공항,2,0,443,2252,2418,8312,8061,13588,8625,14552,8257,13554,6694,13591,9985,17229,11196,17800,13271,19335,16180,18344,19754,16589,20584,16720,24166,15709,30241,15504,22661,11588,19570,5702,15349,3365,16139,2038,5852,1195,461,500,0,0,0,0,0,0,20160908,강서구,259909,227467,487376
201608,5호선,까치산,31,0,25343,1689,46436,10180,143912,12665,153974,23909,78468,22956,50522,20466,43948,21338,44592,24335,41096,28289,35131,31411,32260,41854,34703,49611,37061,62004,37325,105194,27504,115673,20114,76697,17076,71246,13000,68210,6452,44000,1050,13194,1,423,0,0,0,0,20160908,강서구,889999,845344,1735343
201608,5호선,답십리,4,0,10218,873,20399,9269,58203,16295,72364,38079,36284,18976,23510,14285,20619,14234,21055,16157,21517,19022,19326,19508,19181,19853,22951,22447,28534,29908,38513,46704,23483,44701,14898,28746,12089,26608,8899,25954,4139,16671,598,4901,0,8,0,0,0,0,20160908,성동구,476784,433199,909983
201608,5호선,동대문역사문화공원,0,1,299,317,559,3034,1085,13077,2021,35044,3103,12112,3876,4635,5029,3724,3156,3201,2973,4021,3445,3454,3972,3352,4334,3251,7506,3384,20656,3540,12815,3100,6399,1903,4888,2219,3523,2354,1483,1917,216,503,0,5,0,0,0,0,20160908,중구,91338,108148,199486
201608,5호선,둔촌동,0,0,5288,864,16963,7616,47274,15686,51003,26943,25690,18853,19616,12884,17954,12640,18513,13156,18826,14961,18421,16560,18444,17561,18952,20728,21186,27930,26424,39479,17321,42382,11953,26289,11219,21653,9912,22758,3775,15910,469,3404,0,0,0,0,0,0,20160908,강동구,379203,378257,757460
201608,5호선,마곡,0,0,1496,1782,6457,11040,20164,3054,17007,4808,7704,2416,5676,1787,4798,1775,4791,2239,4311,2639,3809,2807,4129,3500,7035,4175,11828,5462,7352,9486,3218,11194,1919,7088,1465,6309,1046,7482,464,4797,106,1761,1,0,0,0,0,0,20160908,강서구,114776,95601,210377
201608,5호선,마장,0,0,2766,513,6344,3725,17449,8954,21152,18067,12290,12157,9152,8012,8457,7825,10989,7517,9468,7751,9304,6792,9536,7208,10335,8135,11894,10198,14251,15977,9311,15170,6224,9249,5629,8191,4387,8597,1868,5394,214,1740,0,36,0,0,0,0,20160908,성동구,181020,171208,352228
201608,5호선,마천,2,0,5675,218,8928,2351,25180,3753,22624,8464,12047,7182,8618,6450,7697,4936,8467,4913,7626,6407,6690,6457,6474,8173,6757,10523,6838,12393,7703,15423,4384,17328,3142,11358,2663,9999,1592,10155,751,6499,93,3198,0,1,0,0,0,0,20160908,송파구,153951,156181,310132
201608,5호선,마포,5,0,2789,1372,9360,7687,28821,24991,35399,79765,19741,38658,16248,17913,16938,17210,17666,15944,20434,17200,18968,16592,20380,16421,21285,19624,29752,24158,62984,44279,30751,35845,23556,20457,23757,16916,19364,15140,8300,9892,1088,2752,0,0,0,0,0,0,20160908,마포구,427586,442816,870402
201608,5호선,명일,7,0,4163,749,13796,3545,32887,6056,29561,11504,17416,9891,14287,8776,14196,8535,14787,8793,14199,10955,11417,9896,11608,11499,12391,15488,13037,17085,12574,26498,7785,31326,5788,17029,5412,14336,3850,15659,1359,9257,258,3286,1,1,0,0,0,0,20160908,강동구,240779,240164,480943
201608,5호선,목동,0,0,8958,1536,22687,8165,68410,19341,73457,30997,36487,25108,27488,19900,26550,16993,26357,19794,24709,22896,23208,25438,24152,26641,26063,31987,30369,40633,35287,71120,22478,73334,18094,42468,17565,38587,24669,37189,7791,23435,1064,7337,1,1,0,0,0,0,20160908,양천구,545844,582900,1128744
201608,5호선,발산,3,1,3547,3426,10514,18756,30445,13310,27458,36086,14905,23817,12773,14103,13342,16795,15891,17260,16783,15841,17558,14622,20055,15246,25283,17502,33208,20039,34662,31018,22657,30168,16043,17327,14308,14489,14397,13713,4513,8091,541,2827,0,0,0,0,0,0,20160908,강서구,348886,344437,693323
201608,5호선,방이,1,0,2551,740,7531,4188,18785,9985,17419,26752,10971,12662,9396,8156,8570,7803,9668,8689,10128,9294,9274,9420,10481,10598,11055,11145,12687,14903,20097,18060,13392,19779,9483,10540,10567,9484,11440,7933,2935,6178,281,2082,0,0,0,0,0,0,20160908,송파구,206712,208391,415103
201608,5호선,방화,0,0,5194,4,13054,3560,34454,5713,27059,15693,15659,7359,12852,6041,12339,6394,12586,7774,11906,7922,10602,9392,11728,11021,11448,12432,12366,13581,13821,20718,7019,24973,5144,17481,4143,14647,3160,15919,1539,10752,214,3979,2,311,0,0,0,0,20160908,강서구,226289,215666,441955
201608,5호선,상일동,0,0,6054,1324,20783,8636,63069,10423,49141,12822,23191,7113,16299,6913,14220,6706,14637,7100,12434,7701,11242,9726,10932,10506,13368,13058,18714,19291,17723,25453,7757,37186,5014,22627,3740,19742,2219,19326,811,14217,109,3301,1,1008,0,0,0,0,20160908,강동구,311458,264179,575637
201608,5호선,서대문,6,0,3300,1562,6067,19056,15730,58217,21817,142268,16500,43169,16602,22329,18967,21512,20620,19363,20255,22282,23093,19833,27030,15674,33879,16090,47058,18407,104160,25179,40881,19276,26546,11888,24539,10736,16599,9707,6881,6044,821,1613,0,16,0,0,0,0,20160908,종로구,491351,504221,995572
201608,5호선,송정,1,0,4428,2566,11738,8091,33245,11967,33833,17683,21045,10651,16645,9593,15253,9247,14142,10284,13439,10152,12565,11417,12376,13322,13265,17080,16959,20377,21921,29962,14662,30370,9522,20721,8810,17722,7680,16750,3848,10287,660,2983,0,0,0,0,0,0,20160908,강서구,286037,281225,567262
201608,5호선,신금호,2,0,3309,1079,6801,4577,19201,6882,25379,11756,12718,7760,8740,5375,7784,5267,8785,6214,8712,6589,7179,7337,7565,8019,9528,10258,10458,12306,10415,18481,7984,17305,4824,10880,4181,10128,3147,10543,1449,6693,231,2438,0,0,0,0,0,0,20160908,성동구,168392,169887,338279
201608,5호선,신길,13,1,2538,351,3539,1789,10224,5498,12300,17468,5470,7098,3907,3325,3495,2927,3856,3117,3702,3623,3196,3265,3370,3514,4343,4056,5246,6571,12394,11384,5697,8410,3853,5661,3488,6189,2471,6469,1219,4216,163,1013,0,0,0,0,0,0,20160908,영등포구,94484,105945,200429
201608,5호선,신정,41,0,12534,965,25642,4834,76796,8901,82970,15897,37585,10729,22052,8483,18967,8531,18764,9252,18205,11488,14800,12440,13634,15020,14766,19582,16111,24835,20005,38863,12953,41098,8182,28186,6362,25935,6167,24790,2381,18729,317,4924,0,0,0,0,0,0,20160908,양천구,429234,333482,762716
201608,5호선,아차산,0,0,8398,1560,16273,6643,46216,13897,61919,31018,31789,18695,20693,16760,18801,13704,22690,15997,23126,17379,20847,15807,22696,19587,22853,23201,25749,29361,27211,43008,19842,42247,13263,27208,11955,24750,9684,23508,3942,15010,529,4712,0,0,0,0,0,0,20160908,광진구,428476,404052,832528
201608,5호선,애오개,2,0,2966,504,6001,5089,18887,10138,24341,33230,12151,13338,9391,8318,9790,6512,10141,6705,10495,8233,9534,7522,10253,8547,10403,9523,14166,11944,24410,19508,11508,16200,7307,10109,6375,9490,4740,9464,1851,5990,225,3402,2,438,0,0,0,0,20160908,마포구,204939,204204,409143
201608,5호선,양평,1,0,2714,853,6682,3376,19155,9313,19171,40973,9557,13471,7432,7103,6719,5270,6796,5508,7330,5815,6544,5731,7365,6552,8026,7182,10850,8133,30259,14098,13244,14523,7658,9284,6695,8245,4274,8264,1832,5646,262,2009,0,1,0,0,0,0,20160908,영등포구,182566,181350,363916
201608,5호선,여의나루,0,0,2254,1052,3524,6104,6186,30760,8329,56943,6108,14946,5523,13297,6827,12952,8516,12840,9562,15389,11831,17150,15236,18401,19019,25392,27309,37172,51006,52865,36774,49879,43573,32566,58564,18254,58809,9615,29461,4559,2376,1257,0,0,0,0,0,0,20160908,영등포구,410787,431393,842180
201608,5호선,여의도,1,0,2878,2906,5152,25041,10790,134434,14427,204533,12429,61742,12706,28324,18507,29166,17715,26828,22092,30205,24191,24324,32359,24520,36260,24666,61859,29042,174371,39965,78253,27582,50110,14160,50509,10166,36082,8760,13931,5417,1477,3331,0,2,0,0,0,0,20160908,영등포구,676099,755114,1431213
201608,5호선,영등포구청,3,0,1277,395,2264,2062,7538,5613,8252,18723,4467,8738,3850,4363,4055,3898,4169,3474,4089,3952,4240,4214,4870,4274,5128,4309,6952,4562,14087,7989,7424,6335,4474,3754,3736,3475,3199,3590,1465,2189,253,581,0,0,0,0,0,0,20160908,영등포구,95792,96490,192282
201608,5호선,영등포시장,5,0,2995,1435,4530,6516,12017,12897,15174,37021,9243,20258,8111,13933,9238,14905,9763,15992,11112,20040,11406,17362,14170,13248,18336,12883,25260,13346,34768,18932,19015,14227,13202,8322,11707,7471,8137,6510,3470,4710,340,1119,0,0,0,0,0,0,20160908,영등포구,241999,261127,503126
201608,5호선,오금,4,0,1321,431,3463,2697,10314,8947,9264,21204,5867,7183,4618,4409,4761,3465,5220,4244,5575,4317,5201,3913,5975,4399,6757,4928,6804,5388,14422,6533,6795,7901,4677,4536,3903,4475,3175,4544,1222,3780,93,1315,0,1,0,0,0,0,20160908,송파구,109431,108610,218041
201608,5호선,오목교,0,0,5037,2382,18170,12553,52030,27754,55723,82514,32171,66862,26595,38135,28885,37718,32650,42106,34146,43043,36148,41397,41271,42045,47815,44118,58302,52866,82451,79862,51283,71513,53773,38912,41318,30604,36608,29139,12833,18394,1751,5599,0,0,0,0,0,0,20160908,양천구,748960,807516,1556476
201608,5호선,올림픽공원,0,0,1166,1006,6534,5905,13223,9722,13295,17244,8145,10992,7091,8965,7634,10321,8761,10012,8873,12517,8498,12295,11080,13027,12798,13796,15268,14353,16053,13266,10040,13522,14361,7008,22237,5968,8257,5572,4242,4612,138,985,0,0,0,0,0,0,20160908,송파구,197694,191088,388782
201608,5호선,우장산,3,0,6822,1167,26322,4440,66888,17812,61896,24151,33735,14612,25354,12754,24356,12965,26184,15804,24275,17748,20738,20119,22234,22664,25999,28448,26276,33392,23813,50684,16365,55229,11334,35827,10108,31752,8320,33707,2990,20606,449,6589,0,0,0,0,0,0,20160908,강서구,464461,460470,924931
201608,5호선,을지로4가,2,1,371,296,683,4220,1502,12749,2048,41009,3014,20982,4027,12210,5027,10282,5993,9923,7394,8211,8029,8232,9187,6976,10016,6545,13569,5181,29213,5040,19878,3061,9270,1744,7039,1464,4758,1338,2017,1060,303,297,0,0,0,0,0,0,20160908,중구,143340,160821,304161
201608,5호선,장한평,9,0,6594,1060,17523,12214,51119,25805,63250,75787,33469,33488,24688,22975,21722,21679,22930,22562,22757,25777,21089,23190,23904,22325,29886,25300,39212,31488,66650,50743,42394,49660,23313,29730,17120,25837,13371,24764,5842,17077,757,5455,1,41,0,0,0,0,20160908,동대문구,547600,546957,1094557
201608,5호선,종로3가,12,0,1874,366,2591,6044,4126,16616,5940,47420,8303,41841,11920,33720,15308,31305,20751,33170,23582,32582,25421,28584,27933,25421,33262,22912,38771,22810,57331,26378,43018,18305,30109,9781,29359,8334,24216,7017,11331,5417,1480,1621,0,9,0,0,0,0,20160908,종로구,416638,419653,836291
