구명,연도,업종,평균_당월매출,연령대_20_매출,연령대_30_매출,연령대_40_매출,연령대_50_매출,주말_매출_비율,폐업률,총_유동인구,유동인구_20대,유동인구_30대,유동인구_40대,유동인구_50대,출근시간_유동인구_06_11,점심시간_유동인구_11_14,저녁시간_유동인구_17_21,평균_승차,평균_하차,총_직장인구,직장인구_20대,직장인구_30대,직장인구_40대,직장인구_50대,임대료,임대료_증감률,경쟁강도,임대료_매출_비율
중구,2024,중식음식점,1005556929.2040817,86394055.93877551,166419164.91836736,140140053.7755102,123340848.03061225,0.1318,7.72,863931.7095588235,152706.28676470587,182849.8933823529,165619.5625,140394.85661764705,181490.9448529412,158636.4669117647,157936.26470588235,488179.45192307694,482676.4807692308,429370.25,92498.5,135843.25,107245.25,68881.25,275398,19.9,227,0.000274
중구,2024,치킨전문점,411645358.4852941,43388370.073529415,84740285.60294117,85394854.73529412,71135935.08823529,0.1707,4.28,863931.7095588235,152706.28676470587,182849.8933823529,165619.5625,140394.85661764705,181490.9448529412,158636.4669117647,157936.26470588235,488179.45192307694,482676.4807692308,429370.25,92498.5,135843.25,107245.25,68881.25,275398,19.9,246,0.000669
중구,2024,커피-음료,1959833937.36508,281164908.0793651,474267629.3809524,420095075.1693122,276833276.76719576,0.1505,10.56,863931.7095588235,152706.28676470587,182849.8933823529,165619.5625,140394.85661764705,181490.9448529412,158636.4669117647,157936.26470588235,488179.45192307694,482676.4807692308,429370.25,92498.5,135843.25,107245.25,68881.25,275398,19.9,898,0.000141
중구,2024,한식음식점,6673480419.725664,541926572.4955752,1124671947.6061947,989406789.7079648,937533953.4026548,0.1894,4.15,863931.7095588235,152706.28676470587,182849.8933823529,165619.5625,140394.85661764705,181490.9448529412,158636.4669117647,157936.26470588235,488179.45192307694,482676.4807692308,429370.25,92498.5,135843.25,107245.25,68881.25,275398,19.9,2607,4.1e-05
중랑구,2019,분식전문점,94296622.55,21339425.2,19017048.84,21191263.31,17040133.46,0.2984,9.63,1008320.3647540984,134688.49590163934,151908.70081967214,147468.27049180327,168811.1393442623,205189.71721311475,113412.07786885246,167710.70081967214,282496.1103448276,271895.6620689655,22087.0,2574.0,4620.0,5747.0,5801.0,65318,0.0,291,0.000693
중랑구,2019,양식음식점,112342196.75,29838680.5,39554577.25,24799065.75,12931075.0,0.3744,9.23,1008320.3647540984,134688.49590163934,151908.70081967214,147468.27049180327,168811.1393442623,205189.71721311475,113412.07786885246,167710.70081967214,282496.1103448276,271895.6620689655,22087.0,2574.0,4620.0,5747.0,5801.0,65318,0.0,59,0.000581
중랑구,2019,일식음식점,873073602.3076923,149677742.30769232,185703758.30769232,244030665.5384616,154361079.15384614,0.4268,8.85,1008320.3647540984,134688.49590163934,151908.70081967214,147468.27049180327,168811.1393442623,205189.71721311475,113412.07786885246,167710.70081967214,282496.1103448276,271895.6620689655,22087.0,2574.0,4620.0,5747.0,5801.0,65318,0.0,103,7.5e-05
중랑구,2019,중식음식점,87389589.44444445,19005032.55555556,19773037.0,21981550.444444444,14039561.611111112,0.3701,8.42,1008320.3647540984,134688.49590163934,151908.70081967214,147468.27049180327,168811.1393442623,205189.71721311475,113412.07786885246,167710.70081967214,282496.1103448276,271895.6620689655,22087.0,2574.0,4620.0,5747.0,5801.0,65318,0.0,87,0.000747
중랑구,2019,치킨전문점,66043290.81818182,14627954.393939396,14586895.848484848,15464316.090909092,12788701.909090908,0.343,6.57,1008320.3647540984,134688.49590163934,151908.70081967214,147468.27049180327,168811.1393442623,205189.71721311475,113412.07786885246,167710.70081967214,282496.1103448276,271895.6620689655,22087.0,2574.0,4620.0,5747.0,5801.0,65318,0.0,583,0.000989
중랑구,2019,커피-음료,118625578.96261682,42632591.10280374,28969086.85046729,20697648.31775701,15323882.36448598,0.3395,10.03,1008320.3647540984,134688.49590163934,151908.70081967214,147468.27049180327,168811.1393442623,205189.71721311475,113412.07786885246,167710.70081967214,282496.1103448276,271895.6620689655,22087.0,2574.0,4620.0,5747.0,5801.0,65318,0.0,287,0.000551
중랑구,2019,한식음식점,1054129897.9954128,152092256.39908257,196949096.68348625,225920277.53669724,255418749.2614679,0.3374,8.43,1008320.3647540984,134688.49590163934,151908.70081967214,147468.27049180327,168811.1393442623,205189.71721311475,113412.07786885246,167710.70081967214,282496.1103448276,271895.6620689655,22087.0,2574.0,4620.0,5747.0,5801.0,65318,0.0,1303,6.2e-05
중랑구,2020,분식전문점,102943319.9099099,22116613.81081081,21721622.5945946,22925257.35135135,20213258.684684686,0.2856,7.59,1029560.5901639344,142543.03278688525,157670.8155737705,151492.0819672131,172115.4180327869,209127.29918032783,116860.91393442624,171260.3237704918,208085.85897435897,200745.7371794872,22117.5,2552.25,4627.25,5759.75,5828.5,69724,6.75,292,0.000677
중랑구,2020,양식음식점,61352700.2,16347322.0,19356091.4,13088219.2,8120301.8,0.354,11.59,1029560.5901639344,142543.03278688525,157670.8155737705,151492.0819672131,172115.4180327869,209127.29918032783,116860.91393442624,171260.3237704918,208085.85897435897,200745.7371794872,22117.5,2552.25,4627.25,5759.75,5828.5,69724,6.75,61,0.001136
중랑구,2020,일식음식점,1084354414.7777777,246999436.1111111,220336871.55555555,267786292.8888889,193473808.8888889,0.4004,7.83,1029560.5901639344,142543.03278688525,157670.8155737705,151492.0819672131,172115.4180327869,209127.29918032783,116860.91393442624,171260.3237704918,208085.85897435897,200745.7371794872,22117.5,2552.25,4627.25,5759.75,5828.5,69724,6.75,106,6.4e-05
중랑구,2020,중식음식점,76590779.28571428,16912240.095238097,16027643.047619049,16989919.285714287,14017296.476190476,0.3518,5.05,1029560.5901639344,142543.03278688525,157670.8155737705,151492.0819672131,172115.4180327869,209127.29918032783,116860.91393442624,171260.3237704918,208085.85897435897,200745.7371794872,22117.5,2552.25,4627.25,5759.75,5828.5,69724,6.75,94,0.00091
중랑구,2020,치킨전문점,56130214.98611111,10776533.458333334,11149164.236111112,12727658.652777778,12948742.666666666,0.336,6.53,1029560.5901639344,142543.03278688525,157670.8155737705,151492.0819672131,172115.4180327869,209127.29918032783,116860.91393442624,171260.3237704918,208085.85897435897,200745.7371794872,22117.5,2552.25,4627.25,5759.75,5828.5,69724,6.75,587,0.001242
중랑구,2020,커피-음료,114693649.68141592,41249346.6460177,28221017.530973453,19106573.42477876,14950314.63716814,0.3235,9.72,1029560.5901639344,142543.03278688525,157670.8155737705,151492.0819672131,172115.4180327869,209127.29918032783,116860.91393442624,171260.3237704918,208085.85897435897,200745.7371794872,22117.5,2552.25,4627.25,5759.75,5828.5,69724,6.75,325,0.000608
중랑구,2020,한식음식점,1085030402.0954545,163204535.8409091,199269605.95,218470062.65454543,267724746.9272728,0.3277,9.44,1029560.5901639344,142543.03278688525,157670.8155737705,151492.0819672131,172115.4180327869,209127.29918032783,116860.91393442624,171260.3237704918,208085.85897435897,200745.7371794872,22117.5,2552.25,4627.25,5759.75,5828.5,69724,6.75,1276,6.4e-05
중랑구,2021,분식전문점,108831463.09589042,18199085.79452055,21590933.37671233,25748851.020547945,23931282.020547945,0.2715,7.85,983429.963114754,136625.62704918033,151970.7868852459,145179.9631147541,165839.381147541,199319.1434426229,111115.93852459016,163674.99590163934,211575.13461538465,206199.1153846153,21992.0,2421.5,4594.25,5768.75,5876.25,72084,3.38,305,0.000662
중랑구,2021,양식음식점,45808468.875,20244673.625,12329407.375,6204996.6875,3888425.75,0.3834,8.75,983429.963114754,136625.62704918033,151970.7868852459,145179.9631147541,165839.381147541,199319.1434426229,111115.93852459016,163674.99590163934,211575.13461538465,206199.1153846153,21992.0,2421.5,4594.25,5768.75,5876.25,72084,3.38,73,0.001574
중랑구,2021,일식음식점,794964781.6923077,192244205.07692307,173005815.76923078,180759060.07692307,142436228.07692307,0.4294,3.91,983429.963114754,136625.62704918033,151970.7868852459,145179.9631147541,165839.381147541,199319.1434426229,111115.93852459016,163674.99590163934,211575.13461538465,206199.1153846153,21992.0,2421.5,4594.25,5768.75,5876.25,72084,3.38,123,9.1e-05
중랑구,2021,중식음식점,102988229.48571429,17153341.028571427,17202827.14285714,19449329.71428572,21056912.885714285,0.3358,6.8,983429.963114754,136625.62704918033,151970.7868852459,145179.9631147541,165839.381147541,199319.1434426229,111115.93852459016,163674.99590163934,211575.13461538465,206199.1153846153,21992.0,2421.5,4594.25,5768.75,5876.25,72084,3.38,96,0.0007
중랑구,2021,치킨전문점,58747005.98058253,7861973.990291262,10558103.18446602,14248306.40776699,15571496.82524272,0.3368,7.3,983429.963114754,136625.62704918033,151970.7868852459,145179.9631147541,165839.381147541,199319.1434426229,111115.93852459016,163674.99590163934,211575.13461538465,206199.1153846153,21992.0,2421.5,4594.25,5768.75,5876.25,72084,3.38,584,0.001227
중랑구,2021,커피-음료,119495851.31578948,33835652.69736842,29944499.76973684,22480289.789473683,17255601.565789472,0.3346,11.25,983429.963114754,136625.62704918033,151970.7868852459,145179.9631147541,165839.381147541,199319.1434426229,111115.93852459016,163674.99590163934,211575.13461538465,206199.1153846153,21992.0,2421.5,4594.25,5768.75,5876.25,72084,3.38,363,0.000603
중랑구,2021,한식음식점,1162153096.8423424,147104231.7927928,196870452.8963964,220483099.5315316,299632341.3108108,0.335,10.74,983429.963114754,136625.62704918033,151970.7868852459,145179.9631147541,165839.381147541,199319.1434426229,111115.93852459016,163674.99590163934,211575.13461538465,206199.1153846153,21992.0,2421.5,4594.25,5768.75,5876.25,72084,3.38,1230,6.2e-05
중랑구,2022,분식전문점,127036578.46979864,17353401.34899329,24121170.7852349,31369543.630872484,29823150.97986577,0.2638,10.06,944123.8975409836,130223.76229508196,147758.87295081967,140078.43032786885,160553.28278688525,190914.99180327868,106034.82786885246,157531.8606557377,228981.5576923077,221966.8269230769,21217.5,2197.25,4412.5,5660.75,5753.5,84466,17.18,295,0.000665
중랑구,2022,양식음식점,56403878.21428572,22284935.785714287,17258229.35714286,7778645.5,5129916.714285715,0.3748,14.46,944123.8975409836,130223.76229508196,147758.87295081967,140078.43032786885,160553.28278688525,190914.99180327868,106034.82786885246,157531.8606557377,228981.5576923077,221966.8269230769,21217.5,2197.25,4412.5,5660.75,5753.5,84466,17.18,71,0.001498
중랑구,2022,일식음식점,664538179.7777778,133064296.3888889,145350676.33333334,160509375.7777778,122140635.0,0.4371,7.43,944123.8975409836,130223.76229508196,147758.87295081967,140078.43032786885,160553.28278688525,190914.99180327868,106034.82786885246,157531.8606557377,228981.5576923077,221966.8269230769,21217.5,2197.25,4412.5,5660.75,5753.5,84466,17.18,137,0.000127
중랑구,2022,중식음식점,99777318.3,14699308.7,17207158.45,20677118.425,22160254.55,0.3592,8.33,944123.8975409836,130223.76229508196,147758.87295081967,140078.43032786885,160553.28278688525,190914.99180327868,106034.82786885246,157531.8606557377,228981.5576923077,221966.8269230769,21217.5,2197.25,4412.5,5660.75,5753.5,84466,17.18,99,0.000847
중랑구,2022,치킨전문점,72347357.37373738,8431266.747474747,12960646.83838384,16638702.95959596,19920902.858585857,0.3318,7.93,944123.8975409836,130223.76229508196,147758.87295081967,140078.43032786885,160553.28278688525,190914.99180327868,106034.82786885246,157531.8606557377,228981.5576923077,221966.8269230769,21217.5,2197.25,4412.5,5660.75,5753.5,84466,17.18,569,0.001168
중랑구,2022,커피-음료,127986598.37341772,32675321.310126584,32964160.974683546,24624568.46202532,21001507.120253164,0.3397,13.79,944123.8975409836,130223.76229508196,147758.87295081967,140078.43032786885,160553.28278688525,190914.99180327868,106034.82786885246,157531.8606557377,228981.5576923077,221966.8269230769,21217.5,2197.25,4412.5,5660.75,5753.5,84466,17.18,375,0.00066
중랑구,2022,한식음식점,1393768375.8899083,156789002.3119266,247355586.64220184,259022732.35321105,350643858.5229358,0.3449,10.88,944123.8975409836,130223.76229508196,147758.87295081967,140078.43032786885,160553.28278688525,190914.99180327868,106034.82786885246,157531.8606557377,228981.5576923077,221966.8269230769,21217.5,2197.25,4412.5,5660.75,5753.5,84466,17.18,1171,6.1e-05
중랑구,2023,분식전문점,140054980.7638889,16331307.486111112,26345353.875,31216633.638888888,36562678.88194445,0.2713,8.31,922255.6762295082,127059.15163934426,146002.22540983607,137094.04098360657,155991.9836065574,186752.28278688525,102565.65163934426,153046.8319672131,243074.27564102568,235931.39743589744,20282.0,2010.5,4211.5,5443.0,5584.75,84927,0.55,287,0.000606
중랑구,2023,양식음식점,48832947.833333336,12907521.5,13861026.666666666,9471986.555555556,6819073.0,0.3618,6.02,922255.6762295082,127059.15163934426,146002.22540983607,137094.04098360657,155991.9836065574,186752.28278688525,102565.65163934426,153046.8319672131,243074.27564102568,235931.39743589744,20282.0,2010.5,4211.5,5443.0,5584.75,84927,0.55,78,0.001739
중랑구,2023,일식음식점,761341849.6666666,150692783.53333333,179464813.0,169000187.46666667,137160201.93333334,0.4052,9.74,922255.6762295082,127059.15163934426,146002.22540983607,137094.04098360657,155991.9836065574,186752.28278688525,102565.65163934426,153046.8319672131,243074.27564102568,235931.39743589744,20282.0,2010.5,4211.5,5443.0,5584.75,84927,0.55,139,0.000112
중랑구,2023,중식음식점,75945894.72916667,10517967.708333334,13585413.833333334,16255543.9375,16485826.875,0.3558,4.35,922255.6762295082,127059.15163934426,146002.22540983607,137094.04098360657,155991.9836065574,186752.28278688525,102565.65163934426,153046.8319672131,243074.27564102568,235931.39743589744,20282.0,2010.5,4211.5,5443.0,5584.75,84927,0.55,110,0.001118
중랑구,2023,치킨전문점,77174711.80412371,8666825.24742268,13304946.608247424,15633183.350515464,20541198.649484538,0.3461,6.57,922255.6762295082,127059.15163934426,146002.22540983607,137094.04098360657,155991.9836065574,186752.28278688525,102565.65163934426,153046.8319672131,243074.27564102568,235931.39743589744,20282.0,2010.5,4211.5,5443.0,5584.75,84927,0.55,569,0.0011
중랑구,2023,커피-음료,133168238.86585364,27216005.67073171,33176748.57926829,26028290.140243903,25490759.19512195,0.3456,14.55,922255.6762295082,127059.15163934426,146002.22540983607,137094.04098360657,155991.9836065574,186752.28278688525,102565.65163934426,153046.8319672131,243074.27564102568,235931.39743589744,20282.0,2010.5,4211.5,5443.0,5584.75,84927,0.55,370,0.000638
중랑구,2023,한식음식점,1536690692.9629629,152588775.3935185,273777915.5740741,274564402.7083333,376622423.6759259,0.3436,10.61,922255.6762295082,127059.15163934426,146002.22540983607,137094.04098360657,155991.9836065574,186752.28278688525,102565.65163934426,153046.8319672131,243074.27564102568,235931.39743589744,20282.0,2010.5,4211.5,5443.0,5584.75,84927,0.55,1129,5.5e-05
중랑구,2024,분식전문점,140166262.1029412,13611449.904411765,25487834.18382353,30554671.036764707,37855760.52941176,0.2748,6.27,884102.5368852459,122466.10655737705,141809.22950819673,132093.06967213115,147557.65983606558,178934.79918032786,98242.75,147063.57786885247,246420.09615384616,239518.69871794872,19273.75,1789.5,3938.0,5182.5,5421.25,85954,1.21,284,0.000613
중랑구,2024,양식음식점,29285523.0,7370822.1,7964692.5,6861443.0,3937963.7,0.3827,10.23,884102.5368852459,122466.10655737705,141809.22950819673,132093.06967213115,147557.65983606558,178934.79918032786,98242.75,147063.57786885247,246420.09615384616,239518.69871794872,19273.75,1789.5,3938.0,5182.5,5421.25,85954,1.21,79,0.002935
중랑구,2024,일식음식점,609071115.0,126532109.31578948,142317328.10526314,123512662.15789472,111861512.26315787,0.3952,8.67,884102.5368852459,122466.10655737705,141809.22950819673,132093.06967213115,147557.65983606558,178934.79918032786,98242.75,147063.57786885247,246420.09615384616,239518.69871794872,19273.75,1789.5,3938.0,5182.5,5421.25,85954,1.21,137,0.000141
중랑구,2024,중식음식점,71400170.42553191,9627233.255319148,12404343.489361702,15268252.510638298,15463998.89361702,0.3361,10.0,884102.5368852459,122466.10655737705,141809.22950819673,132093.06967213115,147557.65983606558,178934.79918032786,98242.75,147063.57786885247,246420.09615384616,239518.69871794872,19273.75,1789.5,3938.0,5182.5,5421.25,85954,1.21,108,0.001204
